,Realized Volatility
2009-07-22,0.009535655454308263
2009-07-23,0.010812365960410325
2009-07-24,0.009671355838668084
2009-07-27,0.007262030259122986
2009-07-28,0.011163914850974205
2009-07-29,0.011782160431928784
2009-07-30,0.015953945860505362
2009-07-31,0.009933752202873538
2009-08-03,0.00884872052235541
2009-08-04,0.009548986144528263
2009-08-05,0.009444215351103893
2009-08-06,0.008866044385108693
2009-08-07,0.01091677055880749
2009-08-10,0.0060369540148721606
2009-08-11,0.009687705548222073
2009-08-12,0.011741391124950701
2009-08-13,0.009785156377947754
2009-08-14,0.010083654852883319
2009-08-17,0.0233735799274215
2009-08-18,0.0070448423917166235
2009-08-19,0.0111764012493423
2009-08-20,0.006520556950758846
2009-08-21,0.011273142150175164
2009-08-24,0.009072515262138089
2009-08-25,0.010270993952295526
2009-08-26,0.0095153288218224
2009-08-27,0.010105849726721315
2009-08-28,0.008636270903697344
2009-08-31,0.010585982662698218
2009-09-01,0.01218287655803908
2009-09-02,0.00780241541183821
2009-09-03,0.008052603524453267
2009-09-04,0.008744491555864538
2009-09-08,0.007337198027780097
2009-09-09,0.007456945524569625
2009-09-10,0.007872175624162526
2009-09-11,0.007541017712425962
2009-09-14,0.006948619701321906
2009-09-15,0.008026014471527633
2009-09-16,0.0064424746805159675
2009-09-17,0.010375109673655078
2009-09-18,0.0064934987648540545
2009-09-21,0.008936628294627052
2009-09-22,0.006824280002012868
2009-09-23,0.010664653913641714
2009-09-24,0.013186479641143934
2009-09-25,0.007116004193848502
2009-09-28,0.010388408504633368
2009-09-29,0.00829940103565888
2009-09-30,0.013353374107951205
2009-10-01,0.012529835250490314
2009-10-02,0.012074349506897923
2009-10-05,0.009222244510396882
2009-10-06,0.013789918647716858
2009-10-07,0.0053948853029864895
2009-10-08,0.009962673552083608
2009-10-09,0.004019354866693016
2009-10-12,0.006140290278060647
2009-10-13,0.007306709953699225
2009-10-14,0.012161744965419111
2009-10-15,0.006553288476397932
2009-10-16,0.010086458981978802
2009-10-19,0.005603010295155888
2009-10-20,0.007268765566360454
2009-10-21,0.011802324571273268
2009-10-22,0.007762004607951624
2009-10-23,0.008306945492940742
2009-10-26,0.014013436940565213
2009-10-27,0.008429059348868298
2009-10-28,0.008320462607856334
2009-10-29,0.009188654377110389
2009-10-30,0.01493899382576302
2009-11-02,0.01537189803512026
2009-11-03,0.009873934029704346
2009-11-04,0.015115684786216062
2009-11-05,0.011072523175296762
2009-11-06,0.008149530879373713
2009-11-09,0.010252356106387434
2009-11-10,0.006066931873072834
2009-11-11,0.009892013033888047
2009-11-12,0.009421860724234362
2009-11-13,0.006967549618531571
2009-11-16,0.013573161010980349
2009-11-17,0.006100795528506966
2009-11-18,0.007875607237025139
2009-11-19,0.014528102054821322
2009-11-20,0.00565410192964488
2009-11-23,0.016249425370248243
2009-11-24,0.006947649131573788
2009-11-25,0.003712698875938618
2009-11-27,0.02256853889437685
2009-11-30,0.006961813513831002
2009-12-01,0.010912503487749543
2009-12-02,0.006799297078399513
2009-12-03,0.009784079412148679
2009-12-04,0.0184393695349432
2009-12-07,0.0066566978440618105
2009-12-08,0.014109701000970497
2009-12-09,0.008196538393430968
2009-12-10,0.00987158418740764
2009-12-11,0.0060596323958575105
2009-12-14,0.005661413007297815
2009-12-15,0.006187982976663351
2009-12-16,0.006279683079218451
2009-12-17,0.008154058330387971
2009-12-18,0.007827071305170222
2009-12-21,0.010138473012414658
2009-12-22,0.005442898436954459
2009-12-23,0.003687770110139969
2009-12-24,0.003386917192231309
2009-12-28,0.004466617480871912
2009-12-29,0.0029987393937199905
2009-12-30,0.003958865788854169
2009-12-31,0.005457534194583607
2010-01-04,0.011103921125854331
2010-01-05,0.004668753912045626
2010-01-06,0.0041901756510054
2010-01-07,0.005485198841406007
2010-01-08,0.006011042606147357
2010-01-11,0.09100997628531592
2010-01-12,0.08369893376393314
2010-01-13,0.005346248495693633
2010-01-14,0.004508710867866869
2010-01-15,0.006776038180363359
2010-01-19,0.005560611519389964
2010-01-20,0.010204852279565734
2010-01-21,0.013518559351023062
2010-01-22,0.009992527654222642
2010-01-25,0.012256401874662504
2010-01-26,0.010062239122833237
2010-01-27,0.010062259321077318
2010-01-28,0.010685934436836087
2010-01-29,0.011699163667212693
2010-02-01,0.009304145734212935
2010-02-02,0.0068277974430465405
2010-02-03,0.00722861061961869
2010-02-04,0.015654949783341823
2010-02-05,0.01762125694869865
2010-02-08,0.009720592962548265
2010-02-09,0.015961827815593296
2010-02-10,0.010546378016696285
2010-02-11,0.009912066364957275
2010-02-12,0.015504667604706554
2010-02-16,0.009834604088574854
2010-02-17,0.0048181046025271
2010-02-18,0.005798096775497482
2010-02-19,0.006925436800122844
2010-02-22,0.005916379809839569
2010-02-23,0.010700083592140178
2010-02-24,0.008672011661472218
2010-02-25,0.01689590514213422
2010-02-26,0.0050327335366107465
2010-03-01,0.007876747054768015
2010-03-02,0.0067056741656073586
2010-03-03,0.005268623503193819
2010-03-04,0.005539726970378163
2010-03-05,0.006911202737525661
2010-03-08,0.004877528805155691
2010-03-09,0.0054725726504772
2010-03-10,0.006931073367804514
2010-03-11,0.005738652855417709
2010-03-12,0.005678890394482846
2010-03-15,0.004943155390134704
2010-03-16,0.005575667893676056
2010-03-17,0.006189938163923952
2010-03-18,0.004109603177895213
2010-03-19,0.005309502431468875
2010-03-22,0.00622736893967391
2010-03-23,0.004903066201636603
2010-03-24,0.005749751430500045
2010-03-25,0.010232339597612631
2010-03-26,0.0062912103177596036
2010-03-29,0.006046215617232756
2010-03-30,0.005461502188069339
2010-03-31,0.006246857729905808
2010-04-01,0.009759353863609203
2010-04-05,0.0049782871293565035
2010-04-06,0.0043247632520892485
2010-04-07,0.0068322357599325725
2010-04-08,0.006995894857075999
2010-04-09,0.004587491708407229
2010-04-12,0.004768748367204786
2010-04-13,0.004871882446241823
2010-04-14,0.006160894639826397
2010-04-15,0.0042099579226175556
2010-04-16,0.010200428589511035
2010-04-19,0.007664232340741799
2010-04-20,0.005972187565959127
2010-04-21,0.006712541707625272
2010-04-22,0.014596950210279706
2010-04-23,0.006669674117729289
2010-04-26,0.00477254157522028
2010-04-27,0.013164113378968317
2010-04-28,0.009234046062828107
2010-04-29,0.009721368956251225
2010-04-30,0.009940067301608764
2010-05-03,0.00924087020724269
2010-05-04,0.02067213571097497
2010-05-05,0.012692071354766254
2010-05-06,0.05065157702667427
2010-05-07,0.028831713099822746
2010-05-10,0.04776081321441363
2010-05-11,0.01219403757934757
2010-05-12,0.008401405048074278
2010-05-13,0.007525972928300985
2010-05-14,0.017006199623436517
2010-05-17,0.012862707728185017
2010-05-18,0.016094205920050432
2010-05-19,0.01208948481736609
2010-05-20,0.03149979972345001
2010-05-21,0.01849927277445381
2010-05-24,0.014305558267546066
2010-05-25,0.030107415394896756
2010-05-26,0.019636648990578546
2010-05-27,0.021036342945897568
2010-05-28,0.01653515564763244
2010-06-01,0.016464056366868113
2010-06-02,0.00993746790651225
2010-06-03,0.010588207359425991
2010-06-04,0.02041293501826983
2010-06-07,0.01296280761917315
2010-06-08,0.01738759693392477
2010-06-09,0.01330831356741531
2010-06-10,0.020722803477469305
2010-06-11,0.011632373413733299
2010-06-14,0.010008751302130456
2010-06-15,0.010840591215581105
2010-06-16,0.007740771941831514
2010-06-17,0.009601622307246184
2010-06-18,0.0058149946329745334
2010-06-21,0.013332675284300535
2010-06-22,0.009325754310742
2010-06-23,0.00964994379966839
2010-06-24,0.013160939591445089
2010-06-25,0.00841682614330441
2010-06-28,0.009299778658434591
2010-06-29,0.02134295553804233
2010-06-30,0.01019242876703322
2010-07-01,0.017893906464550687
2010-07-02,0.010970711851715798
2010-07-06,0.016671919488417935
2010-07-07,0.011054920770638738
2010-07-08,0.010935549208454748
2010-07-09,0.006320375587042074
2010-07-12,0.00679033496884888
2010-07-13,0.012547085776774105
2010-07-14,0.008917426410507565
2010-07-15,0.012719476076670335
2010-07-16,0.013030261904556967
2010-07-19,0.010844584552564525
2010-07-20,0.014390395310765
2010-07-21,0.013038638525533346
2010-07-22,0.01801164986795091
2010-07-23,0.010656503446013368
2010-07-26,0.006982757219023878
2010-07-27,0.007531282114731651
2010-07-28,0.005467368041562612
2010-07-29,0.012063474482222891
2010-07-30,0.012764163812846837
2010-08-02,0.013515561804857626
2010-08-03,0.006807586332825642
2010-08-04,0.005718893903407116
2010-08-05,0.006964548098140152
2010-08-06,0.01026403062480304
2010-08-09,0.004843851686946398
2010-08-10,0.014653675534089503
2010-08-11,0.02055957340711477
2010-08-12,0.011439710119893216
2010-08-13,0.0062169611355481335
2010-08-16,0.007178691002432364
2010-08-17,0.009789096133036973
2010-08-18,0.008887441013324985
2010-08-19,0.009767147150261656
2010-08-20,0.008796982006857008
2010-08-23,0.009860159457855172
2010-08-24,0.014755297250032976
2010-08-25,0.01176430254214191
2010-08-26,0.010769082733366143
2010-08-27,0.010877788121423116
2010-08-30,0.007853345793097707
2010-08-31,0.012847523922014404
2010-09-01,0.01655854841343248
2010-09-02,0.005812979655661703
2010-09-03,0.014426771122826622
2010-09-07,0.008653358597820234
2010-09-08,0.007819199968778204
2010-09-09,0.011022141209076748
2010-09-10,0.00416737816149116
2010-09-13,0.011757801801123246
2010-09-14,0.007962304060144854
2010-09-15,0.006976357407608852
2010-09-16,0.005783404815069776
2010-09-17,0.006776446890456
2010-09-20,0.0061624426194820245
2010-09-21,0.007080619082255772
2010-09-22,0.006869226726828053
2010-09-23,0.009168665945689748
2010-09-24,0.015461583603264767
2010-09-27,0.0055773887706952125
2010-09-28,0.008866028702762048
2010-09-29,0.008585615962639443
2010-09-30,0.013141177682230026
2010-10-01,0.009642373775792502
2010-10-04,0.006809502570166708
2010-10-05,0.010921587892538831
2010-10-06,0.004911628742088019
2010-10-07,0.006339560387040834
2010-10-08,0.00714588692951675
2010-10-11,0.004641141677105171
2010-10-12,0.007771231830752626
2010-10-13,0.006699252343988821
2010-10-14,0.007146550856941017
2010-10-15,0.0075620263160338114
2010-10-18,0.005925652590859467
2010-10-19,0.014508132964902306
2010-10-20,0.008380344255456085
2010-10-21,0.01117946356320933
2010-10-22,0.005086826580365089
2010-10-25,0.010379191518678084
2010-10-26,0.008134419470062654
2010-10-27,0.008104843108389518
2010-10-28,0.008217962649094598
2010-10-29,0.005211716300470839
2010-11-01,0.010626215906939752
2010-11-02,0.007957106594348161
2010-11-03,0.008191470443806099
2010-11-04,0.012554569924125831
2010-11-05,0.0054590509965816774
2010-11-08,0.005549810401261782
2010-11-09,0.006513796218388278
2010-11-10,0.007152550206237186
2010-11-11,0.012345421684976722
2010-11-12,0.00864634268066049
2010-11-15,0.0073407487550031575
2010-11-16,0.010234126002519805
2010-11-17,0.006167985955884799
2010-11-18,0.013042642034644598
2010-11-19,0.006286738716370214
2010-11-22,0.00832489852122721
2010-11-23,0.01215328413608638
2010-11-24,0.009102412854431257
2010-11-26,0.00856762509401502
2010-11-29,0.010936049341714302
2010-11-30,0.01118204317712697
2010-12-01,0.01762959818898989
2010-12-02,0.005798837812818199
2010-12-03,0.0036937643645142235
2010-12-06,0.004308058617738094
2010-12-07,0.011095181869989756
2010-12-08,0.0067425107714318665
2010-12-09,0.005639615698997018
2010-12-10,0.003955671405469276
2010-12-13,0.004257122756492584
2010-12-14,0.0047925814531509115
2010-12-15,0.0050478636325258204
2010-12-16,0.006063439220265373
2010-12-17,0.00284159522803809
2010-12-20,0.004445327929197277
2010-12-21,0.004014420915382798
2010-12-22,0.002186564495882973
2010-12-23,0.002467785809644713
2010-12-27,0.003921341342996522
2010-12-28,0.0022962001684376193
2010-12-29,0.0024592749247420304
2010-12-30,0.0033498830391959144
2010-12-31,0.0029022649937563024
2011-01-03,0.01046491456737476
2011-01-04,0.0041593799586776455
2011-01-05,0.004172522630095671
2011-01-06,0.005264927009072083
2011-01-07,0.005136553664436902
2011-01-10,0.006069309507713039
2011-01-11,0.005976704251643557
2011-01-12,0.005780215101137757
2011-01-13,0.004024368934484224
2011-01-14,0.004449578914021729
2011-01-18,0.0034214772283702767
2011-01-19,0.005937923243999776
2011-01-20,0.007624876137927432
2011-01-21,0.007621901778730524
2011-01-24,0.0037474229976706395
2011-01-25,0.00786483709145059
2011-01-26,0.005415039427911174
2011-01-27,0.004491657469071566
2011-01-28,0.008552618794694319
2011-01-31,0.006255657213526386
2011-02-01,0.008956313282575958
2011-02-02,0.005056015958574688
2011-02-03,0.007172603912130305
2011-02-04,0.004477658453667878
2011-02-07,0.00528352735230918
2011-02-08,0.003615742190542016
2011-02-09,0.005472219542685845
2011-02-10,0.006378063672778689
2011-02-11,0.006500868028794659
2011-02-14,0.0026841343247163254
2011-02-15,0.005063916097963363
2011-02-16,0.006124216629628814
2011-02-17,0.004295776580648094
2011-02-18,0.003993091125341649
2011-02-22,0.014050343675973007
2011-02-23,0.00821444565000153
2011-02-24,0.007669945113733273
2011-02-25,0.007103224737909766
2011-02-28,0.007343142614818673
2011-03-01,0.007882511250477535
2011-03-02,0.006962532192974211
2011-03-03,0.013010622134636593
2011-03-04,0.008841925917478075
2011-03-07,0.00994809129704067
2011-03-08,0.006794155992393078
2011-03-09,0.009340566696225624
2011-03-10,0.017996610378214453
2011-03-11,0.006895727789053037
2011-03-14,0.01035967850191538
2011-03-15,0.024755091069590007
2011-03-16,0.013095532967400961
2011-03-17,0.015145272758441058
2011-03-18,0.0133007642772177
2011-03-21,0.0137900013034332
2011-03-22,0.005176839516581729
2011-03-23,0.008293186264332187
2011-03-24,0.005755698937805345
2011-03-25,0.004151727253472477
2011-03-28,0.004740993889961706
2011-03-29,0.005117779284521144
2011-03-30,0.006138333843984808
2011-03-31,0.0035376464630548464
2011-04-01,0.0072996727631728766
2011-04-04,0.0035684418466516493
2011-04-05,0.004221369799659152
2011-04-06,0.006686976251726315
2011-04-07,0.008952150106287266
2011-04-08,0.0060806777117330055
2011-04-11,0.004778590025607471
2011-04-12,0.00791499316432352
2011-04-13,0.006885215216222301
2011-04-14,0.008161227751807163
2011-04-15,0.0047809908250382935
2011-04-18,0.014554503749170182
2011-04-19,0.004997900419038288
2011-04-20,0.012168899530308344
2011-04-21,0.004072062907768023
2011-04-25,0.003550950804633687
2011-04-26,0.004732962145746515
2011-04-27,0.005221368039759204
2011-04-28,0.003368653477639821
2011-04-29,0.003049555348506171
2011-05-02,0.005851566112167449
2011-05-03,0.006553957959849107
2011-05-04,0.00674427729582543
2011-05-05,0.011580233755091734
2011-05-06,0.012362537042024797
2011-05-09,0.006029554571481012
2011-05-10,0.005116622512835335
2011-05-11,0.007002067841885664
2011-05-12,0.00978905181092063
2011-05-13,0.0066393189786915704
2011-05-16,0.0064994488460892825
2011-05-17,0.008880969148585582
2011-05-18,0.004863384106753806
2011-05-19,0.007486478048374743
2011-05-20,0.007463097860571344
2011-05-23,0.012843732964627737
2011-05-24,0.005302974123229571
2011-05-25,0.006399164260163505
2011-05-26,0.006056726613240692
2011-05-27,0.006647589769419916
2011-05-31,0.009393755400653863
2011-06-01,0.008443404993819922
2011-06-02,0.006704180973007112
2011-06-03,0.011256275936060421
2011-06-06,0.0066610938025919485
2011-06-07,0.006771549147677967
2011-06-08,0.008175870894848997
2011-06-09,0.005502069962969652
2011-06-10,0.010729871583942667
2011-06-13,0.007929620414919545
2011-06-14,0.011148885798839244
2011-06-15,0.01021491123067612
2011-06-16,0.008061794503890343
2011-06-17,0.009870255264131525
