,Realized Volatility
2012-06-20,0.00892636659349541
2012-06-21,0.01361925447008514
2012-06-22,0.006807066513018094
2012-06-25,0.010664607066761258
2012-06-26,0.006025240824678671
2012-06-27,0.007513884392024866
2012-06-28,0.011224700852389132
2012-06-29,0.015456668488379196
2012-07-03,0.02073939477766539
2012-07-04,0.005351323354401903
2012-07-05,0.006753207422454271
2012-07-06,0.010027861412394996
2012-07-09,0.006501223214003818
2012-07-10,0.008500843093361358
2012-07-11,0.007279052320555809
2012-07-12,0.01332302634556855
2012-07-13,0.009083481186537599
2012-07-16,0.006358014341449935
2012-07-17,0.007330415253683379
2012-07-18,0.00528222102348114
2012-07-19,0.009163870765816946
2012-07-20,0.004942956010479001
2012-07-23,0.016361326575984065
2012-07-24,0.005979469143747365
2012-07-25,0.004349282875312883
2012-07-26,0.008841927188751162
2012-07-27,0.00721248303143867
2012-07-30,0.006941368911541667
2012-07-31,0.007255760361849467
2012-08-01,0.007618177243162607
2012-08-02,0.012576156076082775
2012-08-03,0.015231023248449794
2012-08-07,0.014172882550617372
2012-08-08,0.004309968355313029
2012-08-09,0.00511248072482614
2012-08-10,0.004687542214722865
2012-08-13,0.005742177986106389
2012-08-14,0.006572553864382759
2012-08-15,0.0039931023583122385
2012-08-16,0.004617642573053388
2012-08-17,0.004373673207669586
2012-08-20,0.0035605638209587486
2012-08-21,0.00803277794632694
2012-08-22,0.006496158731450808
2012-08-23,0.007034224812548651
2012-08-24,0.004824602288199739
2012-08-27,0.0033631887462778048
2012-08-28,0.005074349023584189
2012-08-29,0.004118568020648338
2012-08-30,0.005481276890392549
2012-08-31,0.007070679672529847
2012-09-04,0.004349915858832301
2012-09-05,0.004047880316181359
2012-09-06,0.006745316127908141
2012-09-07,0.008427575292814266
2012-09-10,0.003637071727030343
2012-09-11,0.00436568815307816
2012-09-12,0.007103713567675407
2012-09-13,0.008296224846831202
2012-09-14,0.011665084389657052
2012-09-17,0.005291868951189725
2012-09-18,0.0039283853618809
2012-09-19,0.0032157086630144726
2012-09-20,0.007004302744217968
2012-09-21,0.005457840963408717
2012-09-24,0.00597565931885824
2012-09-25,0.006941585950547676
2012-09-26,0.007161214927631741
2012-09-27,0.005505746681322085
2012-09-28,0.009508719332273046
2012-10-01,0.010696348745994304
2012-10-02,0.005623512536802738
2012-10-03,0.004853454628499206
2012-10-04,0.005467966042470377
2012-10-05,0.003962805742809962
2012-10-09,0.006433490036248655
2012-10-10,0.005040087495749849
2012-10-11,0.004671757669002329
2012-10-12,0.004383153067859611
2012-10-15,0.004515991541757263
2012-10-16,0.011579175241484656
2012-10-17,0.003197954261255519
2012-10-18,0.004868639767796631
2012-10-19,0.0054489215254508935
2012-10-22,0.004381015920989564
2012-10-23,0.02280803842580219
2012-10-24,0.003976127306609491
2012-10-25,0.011743581515248775
2012-10-26,0.005585554852475512
2012-10-29,0.0050054477032219005
2012-10-30,0.0044314972082786855
2012-10-31,0.0072832549409143025
2012-11-01,0.0034158957106998917
2012-11-02,0.004656631113814591
2012-11-05,0.0048219282610386565
2012-11-06,0.0033819791070323654
2012-11-07,0.009649461209373392
2012-11-08,0.0057809365160456155
2012-11-09,0.004724123452006621
2012-11-12,0.0026924242798419982
2012-11-13,0.0073229812469762625
2012-11-14,0.008372272639271344
2012-11-15,0.013681011482610786
2012-11-16,0.008705756136501435
2012-11-19,0.011555675486954915
2012-11-20,0.005169003650380446
2012-11-21,0.004851671890987788
2012-11-22,0.006082829773935932
2012-11-23,0.006763915916222391
2012-11-26,0.0037081277983744922
2012-11-27,0.004367852627741448
2012-11-28,0.0089626857587513
2012-11-29,0.008644190487991673
2012-11-30,0.006115297741658902
2012-12-03,0.0044798926232016605
2012-12-04,0.0054831783032112235
2012-12-05,0.005586100090399708
2012-12-06,0.003025075086343977
2012-12-07,0.004694008411417927
2012-12-10,0.005425128184824639
2012-12-11,0.005144026033100617
2012-12-12,0.005006335949340986
2012-12-13,0.006844274765450646
2012-12-14,0.0039046945251758193
2012-12-17,0.0045761510395503704
2012-12-18,0.0054833286676390074
2012-12-19,0.004033972027221455
2012-12-20,0.004092226353675647
2012-12-21,0.003248382862413642
2012-12-24,0.0034878795176004527
2012-12-27,0.003982946123130269
2012-12-28,0.005203210555528548
2012-12-31,0.005289212638893394
2013-01-02,0.010650987315625018
2013-01-03,0.004763100014795045
2013-01-04,0.002931838599728823
2013-01-07,0.008412291856255933
2013-01-08,0.004805571126516667
2013-01-09,0.00357317444052489
2013-01-10,0.0038263945917793632
2013-01-11,0.0031669949481154813
2013-01-14,0.004464138295780611
2013-01-15,0.004090543697768685
2013-01-16,0.005959496672047901
2013-01-17,0.004356760035085675
2013-01-18,0.004702512756068793
2013-01-21,0.002504837158473332
2013-01-22,0.0043038837282560905
2013-01-23,0.0029707241424973708
2013-01-24,0.005054672890878703
2013-01-25,0.005538541875311887
2013-01-28,0.00426867032798492
2013-01-29,0.0026507952302996783
2013-01-30,0.006164360225086736
2013-01-31,0.006281443276350472
2013-02-01,0.006468752317589888
2013-02-04,0.007994192867905309
2013-02-05,0.006119896226794891
2013-02-06,0.0027363197194103634
2013-02-07,0.0029866676446518568
2013-02-08,0.004829383101702418
2013-02-11,0.004111521758809722
2013-02-12,0.0031151536200660873
2013-02-13,0.002842732436239614
2013-02-14,0.004173541216384518
2013-02-15,0.003333630904942175
2013-02-19,0.007432194684983669
2013-02-20,0.00394119215755711
2013-02-21,0.008242756608598367
2013-02-22,0.005291349481326519
2013-02-25,0.01106693622796519
2013-02-26,0.0034285872576349445
2013-02-27,0.005207414120387234
2013-02-28,0.0029613231616443733
2013-03-01,0.006817920365025583
2013-03-04,0.005890937837378735
2013-03-05,0.008311463092269157
2013-03-06,0.004934811966982587
2013-03-07,0.003990709715837605
2013-03-08,0.004719164540897489
2013-03-11,0.0035370843140707345
2013-03-12,0.004412805541761053
2013-03-13,0.006654167777074281
2013-03-14,0.005069428318805242
2013-03-15,0.004624095952418385
2013-03-18,0.007087111168847213
2013-03-19,0.006095367933950349
2013-03-20,0.005220512188819981
2013-03-21,0.005102983856226364
2013-03-22,0.0050865540803515415
2013-03-25,0.005048841481024477
2013-03-26,0.003286650948757526
2013-03-27,0.007947277396837508
2013-03-28,0.005735769932310304
2013-04-01,0.0038448683063176184
2013-04-02,0.002577397674093739
2013-04-03,0.009110209410033926
2013-04-04,0.009130224152016371
2013-04-05,0.010585489996687689
2013-04-08,0.004991837839702139
2013-04-09,0.005490544759209542
2013-04-10,0.005153452156396018
2013-04-11,0.007906154096198846
2013-04-12,0.008802265996936266
2013-04-15,0.014703592776795846
2013-04-16,0.007488540456709046
2013-04-17,0.00875223495018907
2013-04-18,0.006755668354278072
2013-04-19,0.0038817291228715883
2013-04-22,0.0049674001719245495
2013-04-23,0.006118210780190212
2013-04-24,0.005974372602690652
2013-04-25,0.0033981352194852083
2013-04-26,0.0077450197908403694
2013-04-29,0.005720686487838448
2013-04-30,0.00735636690747628
2013-05-01,0.007873424056179915
2013-05-02,0.006396534579713664
2013-05-03,0.011656433243300447
2013-05-06,0.0053975069999622535
2013-05-07,0.005652132523802724
2013-05-08,0.007078693429474574
2013-05-09,0.0050200073035043
2013-05-10,0.004501253697251376
2013-05-13,0.007719126672967444
2013-05-14,0.00430809398670101
2013-05-15,0.007856319065750881
2013-05-16,0.0050782336106489105
2013-05-17,0.006575589175301762
2013-05-21,0.010008438007118736
2013-05-22,0.009941173740981727
2013-05-23,0.011592071502327743
2013-05-24,0.0054063198800803096
2013-05-27,0.0022652533352410325
2013-05-28,0.006875572828420518
2013-05-29,0.007982696322540691
2013-05-30,0.0028568518011753115
2013-05-31,0.00795725298581184
2013-06-03,0.005237723610675009
2013-06-04,0.00416367641101904
2013-06-05,0.007918247716726565
2013-06-06,0.007533651401656049
2013-06-07,0.010949327839590446
2013-06-10,0.0049634968683725435
2013-06-11,0.011078716324626883
2013-06-12,0.004549238813281814
2013-06-13,0.007501140044994478
2013-06-14,0.00807673040047486
2013-06-17,0.009275178582917295
2013-06-18,0.007245397077723932
2013-06-19,0.007424106240172192
2013-06-20,0.01651654760291642
2013-06-21,0.009716200902415931
2013-06-24,0.016281062497773727
2013-06-25,0.00880724097523178
2013-06-26,0.005922183150501441
2013-06-27,0.005537851272656637
2013-06-28,0.009164075245620344
2013-07-02,0.008787692175645597
2013-07-03,0.008896299651226215
2013-07-04,0.006949703412369089
2013-07-05,0.0055592742646934385
2013-07-08,0.006418879697477487
2013-07-09,0.0053876099605123075
2013-07-10,0.004882173310389477
2013-07-11,0.01068657474469902
2013-07-12,0.0047127538048109254
2013-07-15,0.007400612161246934
2013-07-16,0.003975341786876808
2013-07-17,0.006920184233032462
2013-07-18,0.008138699985488303
2013-07-19,0.0038112218743454667
2013-07-22,0.00541504548046574
2013-07-23,0.004096022123012927
2013-07-24,0.004476109604583082
2013-07-25,0.003787310245792839
2013-07-26,0.004148943251964337
2013-07-29,0.004220349855386675
2013-07-30,0.010350978848030873
2013-07-31,0.0074965193472461165
2013-08-01,0.011332656478670163
2013-08-02,0.004020071721444653
2013-08-06,0.009403971154780196
2013-08-07,0.004225293785267526
2013-08-08,0.006454827925075951
2013-08-09,0.004507119758983889
2013-08-12,0.0044792116613137775
2013-08-13,0.00407124831352434
2013-08-14,0.004205616695007516
2013-08-15,0.005672831188290985
2013-08-16,0.004921678798182319
2013-08-19,0.008203753747724076
2013-08-20,0.005075581288955137
2013-08-21,0.007527743018032639
2013-08-22,0.008922855363870939
2013-08-23,0.004895166643531174
2013-08-26,0.004766089262676585
2013-08-27,0.005812758401792177
2013-08-28,0.005752200374011266
2013-08-29,0.00562960745741242
2013-08-30,0.005114168140757342
2013-09-03,0.014080369491646434
2013-09-04,0.003766873261402527
2013-09-05,0.0039690317161515404
2013-09-06,0.0030925642353032755
2013-09-09,0.003186660667043029
2013-09-10,0.006041410430503648
2013-09-11,0.004770915291737772
2013-09-12,0.00848508552171485
2013-09-13,0.0037039763567951536
2013-09-16,0.00927372153904298
2013-09-17,0.003511918432272524
2013-09-18,0.008180384227143959
2013-09-19,0.0038461076247655484
2013-09-20,0.004569175298031886
2013-09-23,0.003096721042613096
2013-09-24,0.004304573015442147
2013-09-25,0.004792397008523448
2013-09-26,0.004309471381821979
2013-09-27,0.0037980012093435126
2013-09-30,0.009067669742382154
2013-10-01,0.006178598210584336
2013-10-02,0.004044446528727047
2013-10-03,0.004790869795461851
2013-10-04,0.0035462609205824144
2013-10-07,0.004992032285751908
2013-10-08,0.004997574343186386
2013-10-09,0.004768754876015633
2013-10-10,0.010531878540155082
2013-10-11,0.0032138146801857356
2013-10-15,0.004036111257968602
2013-10-16,0.003929508880379236
2013-10-17,0.0029646456415311187
2013-10-18,0.0056179408522901144
2013-10-21,0.004128710734401369
2013-10-22,0.005402173357773457
2013-10-23,0.00424297858535429
2013-10-24,0.0033604773737715417
2013-10-25,0.003404818887614142
2013-10-28,0.002952131050509177
2013-10-29,0.0034960444914721948
2013-10-30,0.005550653948103122
2013-10-31,0.005046188471676939
2013-11-01,0.0033273270824370634
2013-11-04,0.0028385655442257473
2013-11-05,0.0036474538084656084
2013-11-06,0.0037060350149384132
2013-11-07,0.004469828029907759
2013-11-08,0.00495553710736033
2013-11-11,0.0019266136572519891
2013-11-12,0.0037270038442980516
2013-11-13,0.0038771834121003167
2013-11-14,0.004242591015724762
2013-11-15,0.003848125245006272
2013-11-18,0.0035236265751618554
2013-11-19,0.003632382562125854
2013-11-20,0.004105649620643625
2013-11-21,0.002800680192539478
2013-11-22,0.003617866236258462
2013-11-25,0.002977386498646956
2013-11-26,0.0053686886679500815
2013-11-27,0.003839799818538733
2013-11-28,0.0023280195971587007
2013-11-29,0.00710145924407595
2013-12-02,0.004220142372737826
2013-12-03,0.008179103409231255
2013-12-04,0.0068579860050011435
2013-12-05,0.006324234163784942
2013-12-06,0.0054727995649412504
2013-12-09,0.005384845924712362
2013-12-10,0.002242115711666271
2013-12-11,0.007316219774820054
2013-12-12,0.006301360207484509
2013-12-13,0.0038226546821816866
2013-12-16,0.007443972728852753
2013-12-17,0.005426536223508531
2013-12-18,0.010060655206526603
2013-12-19,0.0035197135237670747
2013-12-20,0.00879679548500957
2013-12-23,0.003781492727897875
2013-12-24,0.0029980510402026718
2013-12-27,0.004876660831842888
2013-12-30,0.0023013533371968433
2013-12-31,0.003643694736104466
2014-01-02,0.0059415178938540675
2014-01-03,0.004428272523574204
2014-01-06,0.004340385749491814
2014-01-07,0.007419651215405153
2014-01-08,0.0037816648958625297
2014-01-09,0.004342017464973211
2014-01-10,0.005320353377607513
2014-01-13,0.004574627721385483
2014-01-14,0.004583399172594515
2014-01-15,0.003930582919952503
2014-01-16,0.0034412178260835864
2014-01-17,0.003189728430295699
2014-01-20,0.0044445191916975295
2014-01-21,0.0047134105050512754
2014-01-22,0.0036147889635710635
2014-01-23,0.0033590189110466666
2014-01-24,0.008322825701645454
2014-01-27,0.007851961979649933
2014-01-28,0.004115872953081082
2014-01-29,0.006965950688037369
2014-01-30,0.003545405871505882
2014-01-31,0.011167341156259938
2014-02-03,0.008186515058353041
2014-02-04,0.005037164957928113
2014-02-05,0.0052156688471709034
2014-02-06,0.005601011299595995
2014-02-07,0.004762393193414616
2014-02-10,0.003402969630191541
2014-02-11,0.006640334189364839
2014-02-12,0.004426817845009921
2014-02-13,0.0048721083617490005
2014-02-14,0.003426570260041779
2014-02-18,0.003268068333256842
2014-02-19,0.005970099056863049
2014-02-20,0.0033038777743438818
2014-02-21,0.003228936799219631
2014-02-24,0.003923425639589692
2014-02-25,0.0034726167991674544
2014-02-26,0.003920680355282682
2014-02-27,0.003961679807118121
2014-02-28,0.004912995453563401
2014-03-03,0.005235893697092089
2014-03-04,0.004156010522859041
2014-03-05,0.0033405584083278077
2014-03-06,0.003634447583022211
2014-03-07,0.004865808807668277
2014-03-10,0.002863332778907024
2014-03-11,0.0032472354570369094
2014-03-12,0.006225800521827595
2014-03-13,0.0032386227952164027
2014-03-14,0.0035994518034859484
2014-03-17,0.005307120775233496
2014-03-18,0.004156831691062253
2014-03-19,0.00431645543213503
2014-03-20,0.005692866165398417
2014-03-21,0.003017007979490575
2014-03-24,0.006120200759887451
2014-03-25,0.00379506864072774
2014-03-26,0.0064498948596181955
2014-03-27,0.0036011752148397565
2014-03-28,0.006675258009405069
2014-03-31,0.004199592845223587
2014-04-01,0.003097530525901605
2014-04-02,0.0035282033529452587
2014-04-03,0.0047372818861795025
2014-04-04,0.0036432155135445073
2014-04-07,0.00628606428866063
2014-04-08,0.005638655996611222
2014-04-09,0.00357795084662809
2014-04-10,0.0069282061116644
2014-04-11,0.005150204450133202
2014-04-14,0.005142141546847808
2014-04-15,0.007327946707732962
2014-04-16,0.0057325401698692345
2014-04-17,0.002823430873044917
2014-04-21,0.0027695499484539136
2014-04-22,0.0031507671184200204
2014-04-23,0.0027005815940258486
2014-04-24,0.0033528302089135525
2014-04-25,0.003510425755857028
2014-04-28,0.004107228634271718
2014-04-29,0.0033225604329532427
2014-04-30,0.0030768858758643157
2014-05-01,0.004570880433439583
2014-05-02,0.0038430046828107087
2014-05-05,0.005382455810536998
2014-05-06,0.005655500454088078
2014-05-07,0.005246788615771804
2014-05-08,0.005299337116807914
2014-05-09,0.003468404980896789
2014-05-12,0.005856973162425012
2014-05-13,0.0026341323942639027
2014-05-14,0.0020821001674809804
2014-05-15,0.006846524733569169
2014-05-16,0.004572295978347053
2014-05-20,0.005373835712233618
2014-05-21,0.0041014344251964555
2014-05-22,0.003769911788734081
2014-05-23,0.0017230128886531065
2014-05-26,0.0049086110987719605
2014-05-27,0.0034121739425967356
2014-05-28,0.0044711109903478805
2014-05-29,0.0047531718464171695
2014-05-30,0.00456185364641177
2014-06-02,0.004615374519820608
2014-06-03,0.003023850241280042
2014-06-04,0.006138508834707523
2014-06-05,0.00491881406932499
2014-06-06,0.00233237442317895
2014-06-09,0.003013596993626932
2014-06-10,0.0019084381659326423
2014-06-11,0.0030264347163175566
2014-06-12,0.003958517413343171
2014-06-13,0.004078551637680601
2014-06-16,0.0047157043882577335
2014-06-17,0.0024623869022775057
2014-06-18,0.0035639923578829886
2014-06-19,0.0035028086512470073
2014-06-20,0.002420451490242543
2014-06-23,0.0034324106267458417
2014-06-24,0.004836683955215092
2014-06-25,0.00382712570333564
2014-06-26,0.004290642557013977
2014-06-27,0.003268802902883989
2014-06-30,0.003800456751803508
2014-07-02,0.0037729552081600206
2014-07-03,0.0030708239844938496
2014-07-04,0.0031348691368565463
2014-07-07,0.00493598629915536
2014-07-08,0.0068568446770777385
2014-07-09,0.003742561179600078
2014-07-10,0.0072365444430439125
2014-07-11,0.00300757728788774
2014-07-14,0.004490086611054066
2014-07-15,0.004170293128553944
2014-07-16,0.006951881050801583
2014-07-17,0.0049182236582066075
2014-07-18,0.00446663071545923
2014-07-21,0.00283201306772777
2014-07-22,0.0033443116790392064
2014-07-23,0.002607026768885243
2014-07-24,0.0028275029780345747
2014-07-25,0.003995574577045063
2014-07-28,0.0038548648182807534
2014-07-29,0.0035513352770249348
2014-07-30,0.00709202143131777
2014-07-31,0.008318467142547234
2014-08-01,0.00789697154682915
2014-08-05,0.006698727360750514
2014-08-06,0.004811555707558367
2014-08-07,0.005767538857332562
2014-08-08,0.006052307120293701
2014-08-11,0.005253623656791327
2014-08-12,0.005368412941814486
2014-08-13,0.0031128493634596187
2014-08-14,0.003520832473592847
2014-08-15,0.0059390695489062876
2014-08-18,0.003798156314654489
2014-08-19,0.00442164248486042
2014-08-20,0.004987582848480604
2014-08-21,0.002318602730745923
2014-08-22,0.00437262538157191
2014-08-25,0.005004109281951688
2014-08-26,0.002994109505156515
2014-08-27,0.00401840547164705
2014-08-28,0.00394358476431485
2014-08-29,0.004057605961676245
2014-09-02,0.0050508716157435275
2014-09-03,0.004851308025308298
2014-09-04,0.003565758349104285
2014-09-05,0.0029273344281470683
2014-09-08,0.0030733104870001426
2014-09-09,0.0027497598460948383
2014-09-10,0.004639523913299348
2014-09-11,0.006186681545345626
2014-09-12,0.004038516266707144
2014-09-15,0.006052797944979002
2014-09-16,0.003634841090923583
2014-09-17,0.004702321846164781
2014-09-18,0.004818462108859967
2014-09-19,0.006673028530975582
2014-09-22,0.004147535519134455
2014-09-23,0.0031098046578405284
2014-09-24,0.006322848643891713
2014-09-25,0.008314746040305031
2014-09-26,0.007080797096926956
2014-09-29,0.013565616452197175
2014-09-30,0.008971927295498698
2014-10-01,0.008722946238424368
2014-10-02,0.011555393725267505
2014-10-03,0.006648910425734159
2014-10-06,0.008599774117766608
2014-10-07,0.007397790943125281
2014-10-08,0.008949059556422069
2014-10-09,0.009887008116583839
2014-10-10,0.012568614874526741
2014-10-14,0.014897297936800787
2014-10-15,0.020303592993661062
2014-10-16,0.017203213919023144
2014-10-17,0.009987578897893562
2014-10-20,0.008754317217961483
2014-10-21,0.006352753017255212
2014-10-22,0.011257536183787503
2014-10-23,0.008804712336587176
2014-10-24,0.004276150936533032
2014-10-27,0.009352641496824726
2014-10-28,0.0061772325290610965
2014-10-29,0.00742424359648912
2014-10-30,0.009378607605090166
2014-10-31,0.009887205394555895
2014-11-03,0.0059440935667942575
2014-11-04,0.008529306783764014
2014-11-05,0.008467048819159407
2014-11-06,0.009546001460388996
2014-11-07,0.00813405810044621
2014-11-10,0.0067224355610578795
2014-11-11,0.0038998108375789806
2014-11-12,0.006802109003577
2014-11-13,0.0047991415138209466
2014-11-14,0.0032088547316867517
2014-11-17,0.006403615965705838
2014-11-18,0.00745598005087874
2014-11-19,0.004183382834140146
2014-11-20,0.004462153608306368
2014-11-21,0.005761136633948834
2014-11-24,0.003683439412184393
2014-11-25,0.005232539284583399
2014-11-26,0.003997268979136722
2014-11-27,0.006379262092305527
2014-11-28,0.008704792908442746
2014-12-01,0.008374366339179476
2014-12-02,0.007407972420465839
2014-12-03,0.007076577076312361
2014-12-04,0.009298110600604781
2014-12-05,0.006657978933475335
2014-12-08,0.016696117733811897
2014-12-09,0.011850389579710845
2014-12-10,0.013357254308768737
2014-12-11,0.009511630479543443
2014-12-12,0.009583476009110447
