,Realized Volatility
2008-12-16,0.004953293254220035
2008-12-17,0.020450814162808702
2008-12-18,0.01654847229802232
2008-12-19,0.011048980134668823
2008-12-22,0.014004783426271004
2008-12-23,0.011096222615683226
2008-12-24,0.0037245893748701873
2008-12-26,0.003686423989475858
2008-12-29,0.00834589912972483
2008-12-31,0.005367568849324441
2009-01-02,0.005345671998225968
2009-01-05,0.013534167209543023
2009-01-06,0.013158915536587787
2009-01-07,0.018567251933520938
2009-01-08,0.009429482072580498
2009-01-09,0.015224253320244387
2009-01-12,0.013595795202709468
2009-01-13,0.010855343055668069
2009-01-14,0.028189328775484353
2009-01-15,0.018482165589870456
2009-01-16,0.013539643515838187
2009-01-20,0.02587705498183489
2009-01-21,0.012414299580904687
2009-01-22,0.022519195528608777
2009-01-23,0.023910428805096026
2009-01-26,0.014006375644046267
2009-01-27,0.011148585565999528
2009-01-28,0.008592095222748107
2009-01-29,0.01890761356959898
2009-01-30,0.015678848409975254
2009-02-02,0.015396922950348354
2009-02-03,0.006874985526198313
2009-02-04,0.010739323343970852
2009-02-05,0.015053915461589101
2009-02-06,0.005714399590091895
2009-02-09,0.009964372894132476
2009-02-10,0.02301774697032973
2009-02-11,0.010889300748929704
2009-02-12,0.02157971101283722
2009-02-13,0.01450655986040844
2009-02-17,0.0362123951157288
2009-02-18,0.014829843496867478
2009-02-19,0.012193512767401967
2009-02-20,0.021755139512910856
2009-02-23,0.018040840224344934
2009-02-24,0.008358990668354545
2009-02-25,0.024708559050084972
2009-02-26,0.01625808370114996
2009-02-27,0.026557534221594414
2009-03-02,0.021388814849491143
2009-03-03,0.017778018178784678
2009-03-04,0.014316042053205904
2009-03-05,0.02691506165044967
2009-03-06,0.019540406392893915
2009-03-09,0.015886182299285654
2009-03-10,0.007802570001955943
2009-03-11,0.014623838029500028
2009-03-12,0.00782240401166675
2009-03-13,0.010590856735223395
2009-03-16,0.013122611966153826
2009-03-17,0.008068681078569903
2009-03-18,0.013839630319191288
2009-03-19,0.0120469083195025
2009-03-20,0.01377603298043099
2009-03-23,0.008408477034846597
2009-03-24,0.01688238875530532
2009-03-25,0.014927748349738321
2009-03-26,0.014238463591122897
2009-03-27,0.01814639887764622
2009-03-30,0.03220325903518034
2009-03-31,0.011873169406779807
2009-04-01,0.01797691560493464
2009-04-02,0.00972139953626821
2009-04-03,0.00822093289387052
2009-04-06,0.01690839326772319
2009-04-07,0.024192177615497232
2009-04-08,0.008841299658850077
2009-04-09,0.004199402378526494
2009-04-13,0.014783579070916411
2009-04-14,0.01653727095242483
2009-04-15,0.007155352845219668
2009-04-16,0.00736172340630012
2009-04-17,0.008291088723992136
2009-04-20,0.02432928912760934
2009-04-21,0.006529307847001406
2009-04-22,0.016173371360279316
2009-04-23,0.010981720210529736
2009-04-24,0.010090772604344734
2009-04-27,0.012882402955613523
2009-04-28,0.010866102587703961
2009-04-29,0.006846496805849754
2009-04-30,0.011995572546820887
2009-05-01,0.007024297123703788
2009-05-04,0.0038787810486521127
2009-05-05,0.00808679599617242
2009-05-06,0.009399555301975782
2009-05-07,0.014416280109710864
2009-05-08,0.007816078716633555
2009-05-11,0.021184230738785368
2009-05-12,0.009344130934979036
2009-05-13,0.020123088785439107
2009-05-14,0.006189753284503938
2009-05-15,0.009326635657089292
2009-05-18,0.0032811053786224926
2009-05-19,0.00795278446315139
2009-05-20,0.012045044617627917
2009-05-21,0.015252416024815084
2009-05-22,0.008623604093156276
2009-05-26,0.004184981336154046
2009-05-27,0.011076914633666524
2009-05-28,0.01237266089956883
2009-05-29,0.005160488451606289
2009-06-01,0.005217282721303613
2009-06-02,0.005907341423591176
2009-06-03,0.012128339998100078
2009-06-04,0.003937336036163158
2009-06-05,0.011290510771444743
2009-06-08,0.011471879684906506
2009-06-09,0.006409525988156799
2009-06-10,0.009509447296016648
2009-06-11,0.00736300868595249
2009-06-12,0.0070078056922782475
2009-06-15,0.01778780283150719
2009-06-16,0.008815871258433581
2009-06-17,0.008438703208051181
2009-06-18,0.00378143461871865
2009-06-19,0.005986707325786146
2009-06-22,0.01767461930273975
2009-06-23,0.007430376112116483
2009-06-24,0.006569578110484628
2009-06-25,0.00640350383915713
2009-06-26,0.0066020991160259624
2009-06-29,0.00403469433432748
2009-06-30,0.00916453131718961
2009-07-01,0.0051047356743166555
2009-07-02,0.019920598809983283
2009-07-06,0.0071986603590001325
2009-07-07,0.009433568453463395
2009-07-08,0.009262215068402534
2009-07-09,0.005161712594079316
2009-07-10,0.007209731235006362
2009-07-13,0.004853932128123696
2009-07-14,0.0046509909262549744
2009-07-15,0.002149874413011748
2009-07-16,0.005156518359836448
2009-07-17,0.0047234739952368866
2009-07-20,0.0036451838463828386
2009-07-21,0.006510364855242197
2009-07-22,0.006035585140533322
2009-07-23,0.003975500200470064
2009-07-24,0.0074148896180976686
2009-07-27,0.004532001925691123
2009-07-28,0.009460734859355998
2009-07-29,0.009865745400018014
2009-07-30,0.007893219220738497
2009-07-31,0.006927185393956497
2009-08-03,0.003214946583507342
2009-08-04,0.007176549463414678
2009-08-05,0.007509092387483439
2009-08-06,0.007272222316124062
2009-08-07,0.003965532542760396
2009-08-10,0.005042333916051118
2009-08-11,0.009032519962406577
2009-08-12,0.005799450803990941
2009-08-13,0.007069254006944791
2009-08-14,0.008529660837918573
2009-08-17,0.023141257140042865
2009-08-18,0.003128277999372213
2009-08-19,0.0072575917020197235
2009-08-20,0.0019949471585726593
2009-08-21,0.002323306818412881
2009-08-24,0.0060244492059444085
2009-08-25,0.007183020111111398
2009-08-26,0.005714630916449242
2009-08-27,0.007416878837874215
2009-08-28,0.006408231860921141
2009-08-31,0.009661677851631231
2009-09-01,0.011308562119750414
2009-09-02,0.006066240999326175
2009-09-03,0.00392055003188613
2009-09-04,0.005010424755901361
2009-09-08,0.0037965749872569746
2009-09-09,0.0041898149734340565
2009-09-10,0.0047071839459508
2009-09-11,0.006027172372094225
2009-09-14,0.004471972500217457
2009-09-15,0.006075726108251412
2009-09-16,0.002242332503631349
2009-09-17,0.007401803235887087
2009-09-18,0.003549130154932534
2009-09-21,0.007705259060634802
2009-09-22,0.0029036420065703234
2009-09-23,0.009561372903538997
2009-09-24,0.011784650812141386
2009-09-25,0.005800177863441526
2009-09-28,0.003398736386776471
2009-09-29,0.005927711443618211
2009-09-30,0.01167359545191072
2009-10-01,0.0119861514521567
2009-10-02,0.00983905209155937
2009-10-05,0.003850180619202808
2009-10-06,0.00568110962040295
2009-10-07,0.0038405345372830085
2009-10-08,0.004398124489646116
2009-10-09,0.0017958423880775436
2009-10-12,0.003563798362912452
2009-10-13,0.006223248989328414
2009-10-14,0.0027253778696593386
2009-10-15,0.004559719863549853
2009-10-16,0.00926909934331911
2009-10-19,0.00258177914239896
2009-10-20,0.006297194823238734
2009-10-21,0.010284960101368304
2009-10-22,0.004117075127354665
2009-10-23,0.007598280884109705
2009-10-26,0.011714372262117429
2009-10-27,0.006161704895932976
2009-10-28,0.007110902650306874
2009-10-29,0.00264348017117484
2009-10-30,0.013109093706220251
2009-11-02,0.010761675329596423
2009-11-03,0.006859207441291165
2009-11-04,0.009524810220688518
2009-11-05,0.0036655262421945436
2009-11-06,0.005609600812440317
2009-11-09,0.0009564287623579626
2009-11-10,0.004805438935323637
2009-11-11,0.005949080990554159
2009-11-12,0.007410725456243598
2009-11-13,0.004076942326213079
2009-11-16,0.004785576089146771
2009-11-17,0.004749859844913175
2009-11-18,0.006400020111041544
2009-11-19,0.014086851105274942
2009-11-20,0.004706634928092228
2009-11-23,0.003433612402718206
2009-11-24,0.005183289413940962
2009-11-25,0.002310755118986137
2009-11-27,0.02200673471764654
2009-11-30,0.00448517596124257
2009-12-01,0.002348814757501407
2009-12-02,0.0045437516652433695
2009-12-03,0.00719634452642842
2009-12-04,0.00900102661743739
2009-12-07,0.005018548852451075
2009-12-08,0.013183755012527486
2009-12-09,0.005166182772846365
2009-12-10,0.004262070559264877
2009-12-11,0.003719805468471306
2009-12-14,0.0022199675674804717
2009-12-15,0.005395521713798786
2009-12-16,0.0031432966350837797
2009-12-17,0.007552346452640339
2009-12-18,0.0035296412313492735
2009-12-21,0.002118572784519654
2009-12-22,0.0025137353127313742
2009-12-23,0.0023712671999728567
2009-12-24,0.001462381491369631
2009-12-28,0.0025987602308886358
2009-12-29,0.002380136608426291
2009-12-30,0.002973495354082623
2009-12-31,0.005408720951900526
2010-01-04,0.0016971804457182485
2010-01-05,0.0027894085952216096
2010-01-06,0.0031383803765630274
2010-01-07,0.004083099127454104
2010-01-08,0.00430381397302805
2010-01-11,0.09094522888605104
2010-01-12,0.00430663435452736
2010-01-13,0.002714076277591806
2010-01-14,0.0024913515716569446
2010-01-15,0.006134668748472494
2010-01-19,0.0012256120349350345
2010-01-20,0.009751687668597023
2010-01-21,0.012485285656413537
2010-01-22,0.009011258463447455
2010-01-25,0.007060695013972296
2010-01-26,0.006932586293175426
2010-01-27,0.0052400172350888525
2010-01-28,0.009217715462734356
2010-01-29,0.008287661196278747
2010-02-01,0.003965274476867572
2010-02-02,0.0025066061687497305
2010-02-03,0.0056680749018619215
2010-02-04,0.015140154474175924
2010-02-05,0.010067774678995422
2010-02-08,0.007553565419362745
2010-02-09,0.007159007853107059
2010-02-10,0.008468717058418219
2010-02-11,0.006563448791893871
2010-02-12,0.013618033223698584
2010-02-16,0.002677681038290464
2010-02-17,0.0026993500001073465
2010-02-18,0.0035004757488996383
2010-02-19,0.004618477718381017
2010-02-22,0.004817736875666897
2010-02-23,0.010034818206263174
2010-02-24,0.004228555788848469
2010-02-25,0.015602481772200128
2010-02-26,0.0030362304790658274
2010-03-01,0.002789485088276507
2010-03-02,0.003982881846886923
2010-03-03,0.003814255288046124
2010-03-04,0.0035176890587372343
2010-03-05,0.0017722039061847776
2010-03-08,0.0038005658865647492
2010-03-09,0.003875490638657555
2010-03-10,0.0046331728884337455
2010-03-11,0.003924416990454484
2010-03-12,0.004735674536473276
2010-03-15,0.004031415670779061
2010-03-16,0.003307998803168261
2010-03-17,0.0033698756962337105
2010-03-18,0.0030366701412890516
2010-03-19,0.004369030288209952
2010-03-22,0.00349930102914726
2010-03-23,0.0025505792315839645
2010-03-24,0.005075493749116418
2010-03-25,0.006346176003544901
2010-03-26,0.004615287196905528
2010-03-29,0.00239907658288281
2010-03-30,0.004359260817156291
2010-03-31,0.0053601548174772515
2010-04-01,0.0035115882896302286
2010-04-05,0.002014599099170864
2010-04-06,0.0031139984617707243
2010-04-07,0.005849627636665959
2010-04-08,0.005778979986552661
2010-04-09,0.0022825499105314857
2010-04-12,0.003071816218721072
2010-04-13,0.0037408058463544456
2010-04-14,0.0022921024227654375
2010-04-15,0.0028033189947101887
2010-04-16,0.008921393752261392
2010-04-19,0.004874522943705545
2010-04-20,0.002161280796625246
2010-04-21,0.005220984034442785
2010-04-22,0.012740493622223561
2010-04-23,0.0036890676147567554
2010-04-26,0.003909372079561607
2010-04-27,0.012000866376373664
2010-04-28,0.005069102239036248
2010-04-29,0.0024989484614059546
2010-04-30,0.009135073345334541
2010-05-03,0.003873033481383441
2010-05-04,0.019785513395881856
2010-05-05,0.011080849954307009
2010-05-06,0.04228539869048193
2010-05-07,0.023869951910693292
2010-05-10,0.011545768168754897
2010-05-11,0.009994651546163068
2010-05-12,0.004617902542991312
2010-05-13,0.006799657580661201
2010-05-14,0.015739163870566036
2010-05-17,0.009123246689194788
2010-05-18,0.011968612131218404
2010-05-19,0.00899905642921901
2010-05-20,0.029475250368044274
2010-05-21,0.010549513067227859
2010-05-24,0.012603757051513443
2010-05-25,0.027816354413496207
2010-05-26,0.014395367254547795
2010-05-27,0.0044920848716338314
2010-05-28,0.014852915464643431
2010-06-01,0.013675901903338407
2010-06-02,0.002242920612926911
2010-06-03,0.00685783619669145
2010-06-04,0.01965488463503544
2010-06-07,0.010433279492865145
2010-06-08,0.011005863264501847
2010-06-09,0.0098037429118817
2010-06-10,0.006158224025561834
2010-06-11,0.008234427789030779
2010-06-14,0.006685132063462495
2010-06-15,0.00291855198229572
2010-06-16,0.006272720479530987
2010-06-17,0.006781274249758082
2010-06-18,0.004286260475119505
2010-06-21,0.0076173064428036175
2010-06-22,0.00781992741541869
2010-06-23,0.008224995789318455
2010-06-24,0.01152806614059077
2010-06-25,0.005704016284098985
2010-06-28,0.00727106531052229
2010-06-29,0.02029235752224107
2010-06-30,0.009076933101513886
2010-07-01,0.013419149146300772
2010-07-02,0.008870219741116429
2010-07-06,0.00850482273458609
2010-07-07,0.0033779113923294527
2010-07-08,0.005339560937305884
2010-07-09,0.0037679964605828757
2010-07-12,0.00451553872722302
2010-07-13,0.004095693708160981
2010-07-14,0.006283506243092877
2010-07-15,0.00975317454304025
2010-07-16,0.012844764000093127
2010-07-19,0.007171247811347161
2010-07-20,0.011058204085221993
2010-07-21,0.011867344083535082
2010-07-22,0.00583220668890941
2010-07-23,0.006771214031684859
2010-07-26,0.0027923245250104783
2010-07-27,0.005400235458976619
2010-07-28,0.004757571884025897
2010-07-29,0.008321656913184395
2010-07-30,0.009658671063777812
2010-08-02,0.002186259490365685
2010-08-03,0.00557301034104552
2010-08-04,0.003168289153216814
2010-08-05,0.0061747162223549906
2010-08-06,0.008600912710216506
2010-08-09,0.003050687152706496
2010-08-10,0.01279245806353307
2010-08-11,0.020333806353324838
2010-08-12,0.009578503110654122
2010-08-13,0.004206970651755685
2010-08-16,0.005257406397210035
2010-08-17,0.0040723400864909045
2010-08-18,0.0069877367607071765
2010-08-19,0.009135900627840024
2010-08-20,0.007826606170462038
2010-08-23,0.0059068593829331665
2010-08-24,0.013792938751007325
2010-08-25,0.008057586056421996
2010-08-26,0.008548572362393573
2010-08-27,0.005276606727932178
2010-08-30,0.0071671204968511626
2010-08-31,0.009164156386612667
2010-09-01,0.002375028669016071
2010-09-02,0.0028390049618344077
2010-09-03,0.005893672593851243
2010-09-07,0.007864585546461786
2010-09-08,0.004093832941746809
2010-09-09,0.005327291029071335
2010-09-10,0.002582815335846118
2010-09-13,0.003962195253127628
2010-09-14,0.0063805641354132015
2010-09-15,0.005271373250954354
2010-09-16,0.004988946543110803
2010-09-17,0.004878975089796201
2010-09-20,0.00197399744424263
2010-09-21,0.004816296005567332
2010-09-22,0.0052770487967541534
2010-09-23,0.007763921823914261
2010-09-24,0.002096691208032186
2010-09-27,0.0047699198464111825
2010-09-28,0.006160746055004902
2010-09-29,0.0068187811940149685
2010-09-30,0.007796184522523267
2010-10-01,0.0058743098406252945
2010-10-04,0.006114166480591215
2010-10-05,0.0022100126641489636
2010-10-06,0.003990893744311301
2010-10-07,0.005174848400588619
2010-10-08,0.004107394831722935
2010-10-11,0.00331580308715872
2010-10-12,0.004932115094996074
2010-10-13,0.0034273349615205496
2010-10-14,0.005711944327767602
2010-10-15,0.0056342079855891255
2010-10-18,0.0036554223987734233
2010-10-19,0.013338629464326209
2010-10-20,0.003642647436205003
2010-10-21,0.008177033534412459
2010-10-22,0.003487720385877663
2010-10-25,0.005551137357897082
2010-10-26,0.006596699925509215
2010-10-27,0.0067305590999352976
2010-10-28,0.005343270004811418
2010-10-29,0.003959404456992428
2010-11-01,0.006208897506732831
2010-11-02,0.002467026870686898
2010-11-03,0.004429178439331357
2010-11-04,0.001901694197387604
2010-11-05,0.003306071309417678
2010-11-08,0.0048303239393957574
2010-11-09,0.0057030032380868045
2010-11-10,0.004476889352861054
2010-11-11,0.011528869412710219
2010-11-12,0.007654559149482404
2010-11-15,0.0044721215104833725
2010-11-16,0.009367196508482636
2010-11-17,0.00416553173327542
2010-11-18,0.0021495110986307453
2010-11-19,0.004406775124586196
2010-11-22,0.006440442897894471
2010-11-23,0.011668295821872005
2010-11-24,0.0014835482743800073
2010-11-26,0.008016235848760404
2010-11-29,0.008897863498721766
2010-11-30,0.009792758939378823
2010-12-01,0.0032935366631289295
2010-12-02,0.001664227072234468
2010-12-03,0.0022077546115150115
2010-12-06,0.003270960405505432
2010-12-07,0.005778214845519289
2010-12-08,0.003795604353553988
2010-12-09,0.003441174443668871
2010-12-10,0.001828907414255206
2010-12-13,0.0028075515249706188
2010-12-14,0.0034009694066904654
2010-12-15,0.004099681027650734
2010-12-16,0.004104117064350016
2010-12-17,0.002183672704586139
2010-12-20,0.0025529605753445046
2010-12-21,0.0011735234200601918
2010-12-22,0.001035228569956579
2010-12-23,0.001946185164114607
2010-12-27,0.0033392747476771426
2010-12-28,0.0018887364867148215
2010-12-29,0.0017870519382924255
2010-12-30,0.0027353420363146136
2010-12-31,0.0023501728974472742
2011-01-03,0.001916695265447493
2011-01-04,0.0030793813657010497
2011-01-05,0.0025536035638047934
2011-01-06,0.004154604673973076
2011-01-07,0.004056724570008083
2011-01-10,0.005185013581827917
2011-01-11,0.0037969945413845116
2011-01-12,0.001851145654048619
2011-01-13,0.003132331095448681
2011-01-14,0.0020882743690799114
2011-01-18,0.0024032843700445253
2011-01-19,0.005425180568620682
2011-01-20,0.006006188887339997
2011-01-21,0.003997418044005781
2011-01-24,0.002171498509300746
2011-01-25,0.006059727277534853
2011-01-26,0.0032896503565670344
2011-01-27,0.0033327495342952095
2011-01-28,0.007347653201806297
2011-01-31,0.003480162532528762
2011-02-01,0.0015686029251873095
2011-02-02,0.0041028893766910535
2011-02-03,0.006080495615415122
2011-02-04,0.0032124598855625196
2011-02-07,0.0022202756802015317
2011-02-08,0.002265564293516323
2011-02-09,0.004460875111789732
2011-02-10,0.0050480699265491626
2011-02-11,0.004291023731240112
2011-02-14,0.0019018508828618772
2011-02-15,0.004272130275747118
2011-02-16,0.0034109890105474116
2011-02-17,0.003245096063190685
2011-02-18,0.002907370770978852
2011-02-22,0.013188018222792664
2011-02-23,0.006423671754239787
2011-02-24,0.00495904036522335
2011-02-25,0.002968260605441977
2011-02-28,0.0036034283826202112
2011-03-01,0.007054858601052186
2011-03-02,0.004600238635114156
2011-03-03,0.0020873167851507756
2011-03-04,0.007421940486252328
2011-03-07,0.007695693936574086
2011-03-08,0.0034645616229962983
2011-03-09,0.007411972154000168
2011-03-10,0.01730430560634634
2011-03-11,0.004262414522434342
2011-03-14,0.008443543843093778
2011-03-15,0.02344102940642897
2011-03-16,0.010936376053489358
2011-03-17,0.006035746252476052
2011-03-18,0.005617658941419902
2011-03-21,0.002534153812595677
2011-03-22,0.00416875780542885
2011-03-23,0.006458846154510301
2011-03-24,0.002365405311085201
2011-03-25,0.002738991819919925
2011-03-28,0.0036891694211373368
2011-03-29,0.002888463976173435
2011-03-30,0.0024431601127885305
2011-03-31,0.002855591401372473
2011-04-01,0.0036890385051726255
2011-04-04,0.002160227683142054
2011-04-05,0.003136676144929108
2011-04-06,0.0038916895013637464
2011-04-07,0.0071343114218852645
2011-04-08,0.004691573044769831
2011-04-11,0.0037665179669977788
2011-04-12,0.007072937807079225
2011-04-13,0.004501541053690825
2011-04-14,0.006704418790666448
2011-04-15,0.002511185717050208
2011-04-18,0.013932419252030492
2011-04-19,0.0027539154350328093
2011-04-20,0.0019339800297947824
2011-04-21,0.0012867907372048695
2011-04-25,0.0029078903338161924
2011-04-26,0.001978820815753323
2011-04-27,0.0025304254424247164
2011-04-28,0.0018118841433151756
2011-04-29,0.002148097403644942
2011-05-02,0.004642777274541185
2011-05-03,0.005173871679430774
2011-05-04,0.005583016856916223
2011-05-05,0.009609368536354553
2011-05-06,0.005549967582539523
2011-05-09,0.003300187139166907
2011-05-10,0.0021638056184146767
2011-05-11,0.0062194255874813845
2011-05-12,0.007930565990168056
2011-05-13,0.005732424539995058
2011-05-16,0.005579866045143264
2011-05-17,0.00593599618401873
2011-05-18,0.0024624853134450676
2011-05-19,0.005557929647834118
2011-05-20,0.006150665222879371
2011-05-23,0.012495496659419722
2011-05-24,0.003618084174361566
2011-05-25,0.003668216104047117
2011-05-26,0.0044987232247009346
2011-05-27,0.003797507639832939
2011-05-31,0.0023884943271987326
2011-06-01,0.008034655447525981
2011-06-02,0.005001233249905621
2011-06-03,0.010473462733231244
2011-06-06,0.005738419133582882
2011-06-07,0.004696786810776451
2011-06-08,0.006113317241239804
